track_id,track_name,type,explicit,duration,artists,preview_url,album_id
37GNTP4wB0QSkUwcTWLHKg,Fashion Tán Gái,track,False,225822,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,3OcAgbqsvSqWN89amWgRKj
45Mswno1F7FoZkcmQkp7fi,Thích Em Hơi Nhiều,track,False,171741,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,0Xxw1ohJW7S8b3ezJorYHg
50kvXTiyn4igTgeMIEixwV,I Just Wanna Know,track,False,178782,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,2xpReU4GO5swYsHuWQoskY
35aHVJYN1uk0rUnX3TOaUb,FASHION NOVA,track,False,236509,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7a9IZyfkzvQXoPhBNrQOw5
2oGgTerUKS8dslf2lVt9az,Fever,track,False,180923,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['6mD6SQbvl9pILx7SAHBzbq', 'K-ICM']]",,2Pm8c1Xn3U0TG4NFnTPX2Y
4VVlAUx8niJMFR386D63jL,FASHION 3,track,False,209151,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['6351fMmCZjr3InDXTUKxzF', 'Dec.ao']]",,6g4gPF9K1iJ5GomUO81nX8
4OBUc2q9kbKwJI8zAsDHBf,Fever,track,False,187831,"[['6kuERXgoQuYGDs0onogMvZ', 'ICM'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['6mD6SQbvl9pILx7SAHBzbq', 'K-ICM']]",,1Aud2GL0P1z1lFo08nAFKe
50VmoOnzS72NO0V0gHaskJ,AUGUST,track,True,187206,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,4IkQEEBIoiXWXr4z5M7i4t
4O9SoO7sBRXznLWSNkumEP,FASHION 2,track,True,177211,"[['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,3vdbacIA1JPaKf2VGcaEOE
6SjnTRDyTM162pPOAM0O8M,Gieo Quẻ (feat. Đen),track,False,198947,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['1LEtM3AleYg1xabW6CRkpi', 'Đen']]",,38DiN8raykLZKEr5T6v5hM
307iMiCYAKX6sUG7P4UKWt,See Tình,track,False,185002,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,38DiN8raykLZKEr5T6v5hM
0glPN37HvVqCUh1qCWBKo7,Lúc Thấy Lúc Không,track,False,173000,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,38DiN8raykLZKEr5T6v5hM
54EzTMmlLYab5d9psfwmxZ,Bắt Vía (feat. Wren Evans & Mew Amazing),track,False,204000,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['34nom4Ft3keMWBZPAUB3EI', 'Mew Amazing']]",,38DiN8raykLZKEr5T6v5hM
2AA4UcXp2WRvsU9cyHT6Vy,không một bài hát nào có thể diễn tả cảm xúc của em lúc này. (feat. Thanh Bui),track,False,240500,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['2q8305j8iKRCQr7Tn6woin', 'Thanh Bùi']]",,38DiN8raykLZKEr5T6v5hM
4X2iEvLVDm1Acd8Xmxw1ZC,Bo Xì Bo,track,False,172000,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,38DiN8raykLZKEr5T6v5hM
2Zos792uWaDCqqnmPaBH1x,Trưởng Nữ Chạy Trốn,track,False,195008,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,38DiN8raykLZKEr5T6v5hM
7rIPVGTU46ILYVrrblSu4P,Đánh Đố (feat. Thanh Lam & Tùng Dương),track,False,268235,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['5kG9gxVkkdrskVLhfblCjT', 'Thanh Lam'], ['4rBvN6UImNzcY5abMKdAuw', 'Tùng Dương']]",,38DiN8raykLZKEr5T6v5hM
2lGGlexu72TnPQPUHd8NWt,Hạ Phỏm,track,False,195750,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,38DiN8raykLZKEr5T6v5hM
2V3SFhLVqCPJZOU3NdB4OA,Khai Hội - Vietnamese Concert Edition,track,False,141500,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
6JrKYp3rl4drZV2fYB2uig,Trưởng Nữ Chạy Trốn - Vietnamese Concert Edition,track,False,190000,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
3Ru28YBto0nqdxlTgHNRMq,Duyên Âm - Vietnamese Concert Edition,track,False,234073,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
7LCZSCI8LJCDA3Lh2JYAp1,Bắt Vía (feat. Wren Evans & Mew Amazing) - Vietnamese Concert Edition,track,False,216656,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['34nom4Ft3keMWBZPAUB3EI', 'Mew Amazing']]",,2xpb4R17qkYpe227ScORxv
4Dcm9Yx78TN01oDv6NpFuC,Lúc Thấy Lúc Không - Vietnamese Concert Edition,track,False,174316,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
4vuuwwYGPNBoFcosIx7h3j,Lắm Mối Tối Ngồi Không - Vietnamese Concert Edition,track,False,195447,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
0cElF4xAHPL0mJubK44R2R,Kẻ Cắp Gặp Bà Già - Vietnamese Concert Edition,track,False,293097,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
5tX8ksuFD9w1MuSPjtkbse,Dẫn Lối - Vietnamese Concert Edition,track,False,196000,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['2NeLcFtt8THLdkfyXXWxoU', 'HCMC Conservatory Symphony Orchestra'], ['1j0txQiFEnQy9cQO0PTl0T', 'HCMC Traditional Orchestra']]",,2xpb4R17qkYpe227ScORxv
385unu3f1e2BRv55lffhAb,không một bài hát nào có thể diễn tả cảm xúc của em lúc này. (feat. Thanh Bui) - Vietnamese Concert Edition,track,False,274564,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['2q8305j8iKRCQr7Tn6woin', 'Thanh Bùi'], ['2NeLcFtt8THLdkfyXXWxoU', 'HCMC Conservatory Symphony Orchestra'], ['1j0txQiFEnQy9cQO0PTl0T', 'HCMC Traditional Orchestra']]",,2xpb4R17qkYpe227ScORxv
3F8itdqXAJN944nqzFTXqY,Em Đây Chẳng Phải Thúy Kiều - Vietnamese Concert Edition,track,False,304816,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['2NeLcFtt8THLdkfyXXWxoU', 'HCMC Conservatory Symphony Orchestra']]",,2xpb4R17qkYpe227ScORxv
4mBxxzpSAy68E0RbOse5ZV,Kẽo Cà Kẽo Kẹt - Vietnamese Concert Edition,track,False,414612,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['2NeLcFtt8THLdkfyXXWxoU', 'HCMC Conservatory Symphony Orchestra'], ['1j0txQiFEnQy9cQO0PTl0T', 'HCMC Traditional Orchestra']]",,2xpb4R17qkYpe227ScORxv
5y1w0C3XrlCIDhGaWITYv8,Rơi - Vietnamese Concert Edition,track,False,350359,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
2pKJ00VWLVEjxEtRVjL5n1,Bánh Trôi Nước - Vietnamese Concert Edition,track,False,264719,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
7tnR7S36uvD89qfjMDQwDv,Tứ Phủ x Đánh Đố (feat. Thanh Lam & Tùng Dương) - Vietnamese Concert Edition,track,False,358597,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['5kG9gxVkkdrskVLhfblCjT', 'Thanh Lam'], ['4rBvN6UImNzcY5abMKdAuw', 'Tùng Dương']]",,2xpb4R17qkYpe227ScORxv
7LZIVejY2hZCfCzSpN3ZnS,Hạ Phỏm - Vietnamese Concert Edition,track,False,184187,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
58WER3E8kG5k4ubLNmQpWu,Gieo Quẻ - Vietnamese Concert Edition,track,False,220300,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
2jlEf3T9s9gUEQ8Fkks00G,Để Mị Nói Cho Mà Nghe - Vietnamese Concert Edition,track,False,223007,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
1y1z9lFOGoPsDC7yG9lleQ,Bo Xì Bo - Vietnamese Concert Edition,track,False,315174,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
3WGDONunaQF3ai5xxRUpYN,See Tình - Vietnamese Concert Edition,track,False,196500,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,2xpb4R17qkYpe227ScORxv
28FSfyu0BvUnEVrshYZRb6,Đoàn Viên Ting Ting Tang Tang - Vietnamese Concert Edition,track,False,200750,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['2NeLcFtt8THLdkfyXXWxoU', 'HCMC Conservatory Symphony Orchestra'], ['1j0txQiFEnQy9cQO0PTl0T', 'HCMC Traditional Orchestra']]",,2xpb4R17qkYpe227ScORxv
0TWMIhLSXgJjJ6QPFUFimm,Miền Đất Hứa - Vietnamese Concert Edition,track,False,225558,"[['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh'], ['1LEtM3AleYg1xabW6CRkpi', 'Đen']]",,2xpb4R17qkYpe227ScORxv
66cgdaHw7hsm1J8cQHVOsG,Khúc Giao Mùa,track,False,245758,"[['7cmcZaAbbTZIKiqIBJ2ycu', 'Mỹ Linh'], ['4mzMFxVZNS2uCVNdsVFoj5', 'Thu Minh']]",,0l8blmDEUY7QIUeYZyVXgl
6eOD2p1cGmxLiYA0UR03O1,Như Hoa Mùa Xuân,track,False,295634,"[['23Gbd21nBxC1kCtcG2Cd0C', 'Phùng Khánh Linh'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,0l8blmDEUY7QIUeYZyVXgl
5AncfVq5nahFbbkzb2HAz7,Liên Khúc: Một Năm Đã Qua - Tết Trong Tâm Hồn,track,False,337714,"[['2Gvp79Cmni6PX13CAlSGex', 'Bùi Anh Tuấn'], ['5TSjLaWHQ69GaALubAM7gR', 'Tăng Phúc'], ['6Ca5ccx9CM1kd0LBz1T83U', 'Pham Dinh Thai Ngan']]",,0l8blmDEUY7QIUeYZyVXgl
1Tr10s7Oyr0EP4winxSz63,Đón Tết Quê Hương,track,False,246260,"[['5ug2q1BzWBfTJzV93QK0R9', 'Thanh Ngoc'], ['7yRDcF8kWO70GsJC71wmJv', 'Ngọc Mai']]",,0l8blmDEUY7QIUeYZyVXgl
0RDnqZpsU6UfUrVJw4l8Zn,Năm Qua Đã Làm Gì,track,False,199384,"[['24Wn81dwdDeTCuB1BWGoVJ', 'Hồ Ngọc Hà']]",,0l8blmDEUY7QIUeYZyVXgl
1A1M0hAtYolpmDA52jyop2,Tết Đến Thật Rồi,track,False,207189,"[['0IMvyEWySP665zddlejaSm', 'Quang Vinh'], ['7JpgJSzLFVxFcMIRUhq7vV', 'Lương Bích Hữu']]",,0l8blmDEUY7QIUeYZyVXgl
0bhwgpOIEJLO5z5LwDuaVf,Những Ngày Xuân Rực Rỡ,track,False,218083,"[['6JTiPLdbZD2e0tDsN15U1s', 'Đông Nhi'], ['1gUH71ZCFzPyLoyrSguJe1', 'Yuno Bigboi']]",,0l8blmDEUY7QIUeYZyVXgl
2FRJZmJnQOSUYiH9PZCQ9Z,Vui Như Tết,track,False,215291,"[['63SNH9m8M034lCGELVC1dm', 'Văn Mai Hương'], ['4jQZaxfgwiUJFQagCyZNV4', 'Ricky Star']]",,0l8blmDEUY7QIUeYZyVXgl
7HcAAlK9JO9XZDKWDeu8HN,Tết Này Con Sẽ Về,track,False,225892,"[['3BWBxpXDxofgji3RKZPIz8', 'Hoà Minzy'], ['0EOMdQwzUG6CKh9oWvcANr', 'Lăng LD']]",,0l8blmDEUY7QIUeYZyVXgl
6Z6wja7h1sRzKj4oVhx70J,Ô Kìa Mùa Xuân Vui,track,False,271962,"[['7at0gkjCnhOBrxwQlJPJ4s', 'Ngô Kiến Huy'], ['2LxQ1hLuWYuFCsxC95OqLg', 'Thùy Lâm']]",,0l8blmDEUY7QIUeYZyVXgl
7G4dPEEwS9ZCiOUY67RRzw,Bống Bống Bang Bang,track,False,195130,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7mjqIkptVCLjI0puPMP2wG
69u6npFMS3iw0TxsXfLXym,Có Không Giữ Mất Đừng Tìm,track,False,212727,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7mjqIkptVCLjI0puPMP2wG
6XuJbxOm0zwLpjGoxXnWwM,Chiều Nay Không Có Mưa Bay,track,False,270329,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm']]",,7mjqIkptVCLjI0puPMP2wG
70jySlug3P3ZAA14uc4fPP,Nơi Ấy,track,False,277958,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7mjqIkptVCLjI0puPMP2wG
2HcZGZhzl83tilr1zWFC3Q,"Nhớ Mãi Chuyến Đi Này (feat. Bùi Công Nam, Wren Evans, Tiến Luật, Diệu Nhi & Cầm)",track,False,231652,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm']]",,7mjqIkptVCLjI0puPMP2wG
0CRl0GZrjwkS7W99zQnFlZ,Em Dạo Này,track,False,180000,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7mjqIkptVCLjI0puPMP2wG
36WoavxOLBuCkMSZwkd3AN,Anh Thấy / Màu Đỏ (Mashup),track,False,102000,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7mjqIkptVCLjI0puPMP2wG
0tKvKmgbdFs4iII3SMwYFj,Chúng Ta Của Hiện Tại,track,False,271578,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,7mjqIkptVCLjI0puPMP2wG
0IvPDg3UlPwQzuHg56LkeT,Lời Yêu Ngây Dại,track,False,259333,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật']]",,7mjqIkptVCLjI0puPMP2wG
0IUYlzyWB1YBCesulDEh9i,Thanh Xuân Của Chúng Ta,track,False,196756,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật']]",,7mjqIkptVCLjI0puPMP2wG
6Sx53zSXGAOVBHvtuRQ3GN,Sau Tất Cả,track,False,243000,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật']]",,7mjqIkptVCLjI0puPMP2wG
6jyfSGNzvuEyVqIElUIv5z,Tán Gái 202 & 101 Mashup (Onionn. Remix) (live from GENfest 23),track,False,230974,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['25M5YMbLCbYDSFPhQXYE8c', 'Onionn.']]",,3fcl86ADbtIA0u9GPPX9kr
47iocLzIymQTHIytZmPzc3,Tán Gái 606 (Onionn. Remix) (live from GENfest 23),track,False,150365,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['25M5YMbLCbYDSFPhQXYE8c', 'Onionn.']]",,3fcl86ADbtIA0u9GPPX9kr
03rkVzFxUvZBQUM4S0c3Tl,Chán Gái 707 (live from GENfest 23),track,False,213204,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,3fcl86ADbtIA0u9GPPX9kr
04HB7CwLW3NOnMenhflqnB,Simp Gái 808 (Maiki Remix) (live from GENfest 23),track,False,205946,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['1f6Xbp1ZZlo5ls6hFT9NU7', 'Maiki']]",,3fcl86ADbtIA0u9GPPX9kr
6yrWNHBuPKyyxRPByj93VA,Fashion Tán Gái (live from GENfest 23),track,True,225150,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,3fcl86ADbtIA0u9GPPX9kr
5Zr8VDpN3azNhOYdJFDUSm,An Thần (live from GENfest 23),track,False,190005,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['1oD9fKbb7qQ2nhn9JJC24F', 'Thắng']]",,3fcl86ADbtIA0u9GPPX9kr
6H2cKhfreKeg96H3OzJoea,Có Em (live from GENfest 23),track,False,210771,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['1OIYKbmhG0RxPXvVPNj3NN', 'Madihu']]",,3fcl86ADbtIA0u9GPPX9kr
4WAnXGkQVE3EuUJN1u4Y20,Không Thích (live from GENfest 23),track,False,216148,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,3fcl86ADbtIA0u9GPPX9kr
4Kz929bdICFzsdlY8m8Vn5,Cypher Mashup (Onionn. Remix) (live from GENfest 23),track,False,178816,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['25M5YMbLCbYDSFPhQXYE8c', 'Onionn.']]",,3fcl86ADbtIA0u9GPPX9kr
3gqcb4jeLha2Tph63fZ3pB,Tam Giác (live from GENfest 23),track,True,128037,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['6Zx90B1VRgR4TB01S87duQ', 'Anh Phan']]",,3fcl86ADbtIA0u9GPPX9kr
4v6Qg4Nc0wvoGdt748ismR,okeokeoke (Kriss Ngo Remix) (live from GENfest 23),track,False,136801,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['3tHHuAuhXiCc1HneD1iytJ', 'Kriss Ngo']]",,3fcl86ADbtIA0u9GPPX9kr
1WRte6v7WY2LFBt7ce5u1z,Càng Cua (Maiki Remix) (live from GENfest 23),track,False,217816,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['1f6Xbp1ZZlo5ls6hFT9NU7', 'Maiki']]",,3fcl86ADbtIA0u9GPPX9kr
7B7JZnzxHQsZM3yMpj1UyS,YOU WAS MY,track,False,35702,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank']]",,4PT5lZAhYNUAcC0OZBfrXm
3OR3pYGzfZJKS7YF9EUHDr,BABY,track,False,174720,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,4PT5lZAhYNUAcC0OZBfrXm
6SY1ZB8y1ZPvBNVD3QvccV,SEENDERELLA,track,False,209142,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.']]",,4PT5lZAhYNUAcC0OZBfrXm
1NIC0ni7H9TQrTkpkAKofu,Leftover Flowers,track,False,40000,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank']]",,4PT5lZAhYNUAcC0OZBfrXm
2DkolKK1iAD8sATvFxe25t,JOHNNIE WORKAHOLIC FREESTYLE,track,False,153442,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank']]",,4PT5lZAhYNUAcC0OZBfrXm
3X3OKfUgOrdDAfh2BOsZ4z,B.I.F.L (SKIT),track,False,64000,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank']]",,4PT5lZAhYNUAcC0OZBfrXm
3CSeqxGED5ok7ahQJbbvZX,TAXI DRIVER,track,False,173714,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.']]",,4PT5lZAhYNUAcC0OZBfrXm
166ug6ZofOdcN9WG2Z8AyI,how was your day?,track,False,204782,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.']]",,4PT5lZAhYNUAcC0OZBfrXm
29RIygEXtA7tD61pa6SHSR,ngồi lại với em,track,False,255867,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.']]",,4PT5lZAhYNUAcC0OZBfrXm
6oDfQ38cK89PYm50xmQ8vT,Interlude,track,False,60000,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank']]",,4PT5lZAhYNUAcC0OZBfrXm
6N7ZjSstLXYayZVrFcwktB,AIRMODE,track,False,172455,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['0XEYiIh3AzMl9lBaT3gNz7', 'Willistic'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.']]",,4PT5lZAhYNUAcC0OZBfrXm
3jcrbaMZK0DrDpz7OOyCQu,YourEx,track,False,117209,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank'], ['3yJJKoIlf2LfUPdyv2YzQa', 'KADO.']]",,4PT5lZAhYNUAcC0OZBfrXm
0iHyXch4fOWMLJhvuzfn7M,YourEx Pt.2,track,False,81882,"[['3qUc9jd1knrpqhoO6wJCCR', 'Hank']]",,4PT5lZAhYNUAcC0OZBfrXm
6ol1ynU1PzQSVL0H9G85AS,"Nhớ Mãi Chuyến Đi Này (feat. Bùi Công Nam, Wren Evans, Tiến Luật, Diệu Nhi & Cầm)",track,False,231652,"[['1fTWz0OemWveF9AMkRPJKi', 'Forest Studio'], ['6oqtpFuvCTISMPeGv6P2sj', 'Bùi Công Nam'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans'], ['67iEesKynAK85rx8smKhCZ', 'Tiến Luật'], ['2mpSmbp35mvG7ig3cg1jEj', 'Diệu Nhi'], ['56vNGG0GJtL6p8ltx7cLvj', 'Cầm']]",,7bGnnC8n5Gz5jpClhAHbns
1jaU4fQnnh4oqCaSxbITwS,Không Thích (live from GENfest 23),track,False,216148,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,1MdEdi4TzJOSUAGGMoC7AX
0BcW1Cfsi8VzgT24k3KFZM,Tán Gái 202 & 101 Mashup (Onionn. Remix) (live from GENfest 23),track,False,230974,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['25M5YMbLCbYDSFPhQXYE8c', 'Onionn.']]",,1MdEdi4TzJOSUAGGMoC7AX
3DT6V688Vi9E8JBxsq77JG,Vân Rung (live from GENfest 23),track,False,148872,"[['5Hv9MhUFvGlYurce5BDRUh', 'Gill']]",,1MdEdi4TzJOSUAGGMoC7AX
0E0ym9QuBAsbfFoZ8F5MzN,Zai Phố (live from GENfest 23),track,False,161116,"[['5Hv9MhUFvGlYurce5BDRUh', 'Gill']]",,1MdEdi4TzJOSUAGGMoC7AX
79cHlCLATuk06wszpDyom5,Vietnamese Girl (live from GENfest 23),track,False,158859,"[['4en2ObzSYlIYbCGknXjgG9', 'Pháo']]",,1MdEdi4TzJOSUAGGMoC7AX
7CwKt3RVRWZebYuqS5g7WE,Barbie (live from GENfest 23),track,False,186790,"[['4en2ObzSYlIYbCGknXjgG9', 'Pháo']]",,1MdEdi4TzJOSUAGGMoC7AX
0O1RDroQdy6f5Kj0iIp3Ag,Fashion Tán Gái (live from GENfest 23),track,True,225150,"[['6TITnFVRcl0AcZ4syE7Toe', 'Low G'], ['5M3ffmRiOX9Q8Y4jNeR5wu', 'Wren Evans']]",,1MdEdi4TzJOSUAGGMoC7AX
6fsk6xRwl470ic4CCkfGSC,Nói Dối (live from GENfest 23),track,False,230486,"[['4en2ObzSYlIYbCGknXjgG9', 'Pháo']]",,1MdEdi4TzJOSUAGGMoC7AX
0F6OO446BHXtzPNPklRzqA,Sợ Quá Cơ (live from GENfest 23),track,False,93692,"[['4en2ObzSYlIYbCGknXjgG9', 'Pháo']]",,1MdEdi4TzJOSUAGGMoC7AX
